R.NADAL,359.0
N.DJOKOVIC,333.0
D.SCHWARTZMAN,306.0
S.TSITSIPAS,263.0
P.CARRENO BUSTA,228.0
J.SINNER,222.0
D.THIEM,213.0
A.RUBLEV,195.0
G.DIMITROV,177.0
M.FUCSOVICS,168.0
A.ZVEREV,167.0
S.KORDA,167.0
K.KHACHANOV,166.0
D.ALTMAIER,163.0
H.GASTON,160.0
L.SONEGO,150.0
R.BAUTISTA AGUT,145.0
P.MARTINEZ,137.0
S.WAWRINKA,135.0
F.CORIA,134.0
DE.GALAN,128.0
C.RUUD,128.0
N.GOMBOS,125.0
C.GARIN,122.0
R.CARBALLES BAENA,121.0
M.CECCHINATO,121.0
M.BERRETTINI,119.0
T.FRITZ,117.0
T.MONTEIRO,110.0
K.ANDERSON,106.0
S.TRAVAGLIA,105.0
A.BEDENE,98.0
D.SHAPOVALOV,89.0
Y.NISHIOKA,87.0
A.MARTIN,86.0
PH.HERBERT,86.0
B.PAIRE,86.0
A.RAMOS-VINOLAS,85.0
R.ALBOT,85.0
N.MILOJEVIC,84.0
D.KOEPFER,84.0
T.PAUL,83.0
K.NISHIKORI,83.0
J.VESELY,78.0
A.BALAZS,78.0
B.BONZI,78.0
J.ISNER,78.0
D.LAJOVIC,77.0
J.RODIONOV,77.0
J.SOCK,77.0
L.GIUSTINO,76.0
JL.STRUFF,75.0
A.BUBLIK,75.0
M.MCDONALD,75.0
M.POLMANS,74.0
A.DAVIDOVICH FOKINA,74.0
JI.LONDERO,72.0
M.KUKUSHKIN,71.0
R.BERANKIS,70.0
P.CUEVAS,67.0
T.SANDGREN,64.0
L.HARRIS,64.0
G.PELLA,62.0
M.GIRON,60.0
J.JUNG,46.0
G.SIMON,44.0
F.DELBONIS,44.0
C.NORRIE,43.0
C.MOUTET,43.0
D.EVANS,43.0
T.MACHAC,42.0
J.CHARDY,42.0
A.DE MINAUR,41.0
D.MEDVEDEV,40.0
G.BARRERE,40.0
F.KRAJINOVIC,40.0
G.MONFILS,40.0
M.KECMANOVIC,40.0
S.KWON,40.0
E.RUUSUVUORI,40.0
Q.HALYS,39.0
A.SEPPI,39.0
H.HURKACZ,38.0
M.JANVIER,38.0
F.AUGER-ALIASSIME,38.0
R.GASQUET,37.0
P.ANDUJAR,37.0
S.CARUSO,36.0
J.MILLMAN,36.0
H.MAYOT,36.0
J.MUNAR,36.0
F.TIAFOE,35.0
F.LOPEZ,35.0
E.GOMEZ,35.0
S.DIEZ,35.0
P.KOHLSCHREIBER,34.0
M.MMOH,34.0
A.VUKIC,34.0
H.DELLIEN,33.0
U.HUMBERT,33.0
A.HOANG,33.0
D.GOFFIN,33.0
F.FOGNINI,33.0
G.MAGER,32.0
H.LAAKSONEN,32.0
M.CILIC,32.0
M.YMER,31.0
K.MAJCHRZAK,31.0
A.MANNARINO,31.0
L.DJERE,31.0
J.THOMPSON,31.0
S.QUERREY,30.0
J.SOUSA,30.0
B.CORIC,30.0
J.DUCKWORTH,30.0
Y.UCHIYAMA,29.0
A.RINDERKNECH,29.0
L.BROADY,27.0
Y.SUGITA,26.0
R.OPELKA,26.0
A.MURRAY,25.0
N.BASILASHVILI,24.0
D.NOVAK,24.0
E.GERASIMOV,24.0
A.POPYRIN,23.0
V.POSPISIL,23.0
E.BENCHETRIT,23.0
S.JOHNSON,21.0
