A.DAVIDOVICH FOKINA,238.0
S.TSITSIPAS,202.0
N.DJOKOVIC,200.0
A.ZVEREV,190.0
R.NADAL,189.0
C.GARIN,178.0
JL.STRUFF,167.0
K.NISHIKORI,166.0
L.DJERE,163.0
M.BERRETTINI,151.0
J.SINNER,143.0
L.MUSETTI,141.0
F.DELBONIS,141.0
D.MEDVEDEV,140.0
G.MONFILS,137.0
F.FOGNINI,137.0
D.SCHWARTZMAN,136.0
M.GIRON,134.0
R.OPELKA,133.0
D.KOEPFER,128.0
S.JOHNSON,127.0
R.BERANKIS,123.0
M.YMER,123.0
M.CECCHINATO,120.0
A.BEDENE,117.0
R.FEDERER,110.0
P.CARRENO BUSTA,108.0
G.PELLA,108.0
C.RUUD,105.0
B.VAN DE ZANDSCHULP,105.0
J.DUCKWORTH,100.0
P.ANDUJAR,98.0
M.MCDONALD,98.0
C.ALCARAZ,97.0
M.FUCSOVICS,97.0
G.MAGER,92.0
P.KOHLSCHREIBER,91.0
S.KWON,90.0
T.PAUL,86.0
A.SEPPI,84.0
H.LAAKSONEN,83.0
J.ISNER,83.0
N.BASILASHVILI,81.0
J.THOMPSON,78.0
C.NORRIE,77.0
M.KECMANOVIC,77.0
K.KHACHANOV,76.0
R.SAFIULLIN,75.0
JW.TSONGA,73.0
T.MONTEIRO,71.0
B.PAIRE,70.0
K.MAJCHRZAK,70.0
M.CILIC,69.0
J.MUNAR,68.0
T.FRITZ,67.0
L.HARRIS,67.0
P.MARTINEZ,65.0
A.DE MINAUR,64.0
Y.NISHIOKA,64.0
S.TRAVAGLIA,62.0
PH.HERBERT,62.0
F.BAGNIS,62.0
C.MOUTET,62.0
H.HURKACZ,62.0
D.THIEM,61.0
F.AUGER-ALIASSIME,60.0
A.KARATSEV,59.0
R.GASQUET,55.0
JI.LONDERO,52.0
S.CARUSO,51.0
P.CUEVAS,50.0
A.GIANNESSI,50.0
C.O'CONNELL,50.0
F.VERDASCO,49.0
E.COUACAUD,49.0
G.DIMITROV,49.0
U.HUMBERT,48.0
D.GOFFIN,48.0
R.CARBALLES BAENA,48.0
A.MANNARINO,48.0
F.CERUNDOLO,48.0
B.BONZI,47.0
A.RUBLEV,47.0
M.VILELLA MARTINEZ,47.0
A.CAZAUX,47.0
G.BARRERE,47.0
S.KORDA,47.0
F.TIAFOE,47.0
DE.GALAN,47.0
F.LOPEZ,46.0
K.ANDERSON,46.0
D.EVANS,45.0
G.SIMON,45.0
A.BUBLIK,45.0
L.POUILLE,44.0
A.POPYRIN,43.0
B.FRATANGELO,43.0
E.RUUSUVUORI,43.0
A.RINDERKNECH,42.0
P.GOJOWCZYK,42.0
A.RAMOS-VINOLAS,42.0
E.GERASIMOV,41.0
M.BOURGUE,40.0
O.OTTE,38.0
F.KRAJINOVIC,38.0
YH.LU,37.0
Y.UCHIYAMA,36.0
C.TABERNER,36.0
F.CORIA,35.0
H.GASTON,35.0
R.BAUTISTA AGUT,35.0
M.KUKUSHKIN,35.0
J.CHARDY,35.0
M.MARTERER,33.0
N.GOMBOS,33.0
Y.HANFMANN,31.0
T.DANIEL,28.0
J.VESELY,28.0
T.SANDGREN,27.0
L.SONEGO,27.0
R.ALBOT,27.0
A.MARTIN,26.0
B.ZAPATA MIRALLES,25.0
S.QUERREY,25.0
D.LAJOVIC,20.0
J.SOUSA,16.0
D.ISTOMIN,14.0
J.BROOKSBY,12.0
